url_server,url,angrily_disgusted,angrily_surprised,angry,appalled,awed,disgusted,fearful,fearfully_angry,fearfully_surprised,happily_disgusted,happily_surprised,happy,sad,sadly_angry,sadly_disgusted,surprised
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0514.jpg,http://celebritysupper.com/images/celeb25/masiela-lusha/Masiela%20Lusha.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0515.jpg,http://celebrityunderworld.com/wp-content/blogs.dir/13/2011/08/29/15/jessica_lange_1314645600_12_9.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0516.jpg,http://centurionscricket.com/media/Marquee/Paul_Langmack.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0517.jpg,http://cer.org.za/wp-content/uploads/2015/03/Robyn-Smiling-Colour.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0518.jpg,http://cersipamantromanesc.files.wordpress.com/2011/04/zacefronpictures4.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0519.jpg,http://cf.broadsheet.ie/wp-content/uploads/2015/10/anne-marie.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0520.jpg,http://cf.ltkcdn.net/stress/images/slide/156090-775x619r1-pursed-lips.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0521.jpg,http://cf2.imgobject.com/t/p/original/5lBGLOIadm4TprMTK8tj9iRe3mr.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0522.jpg,http://cgicompany.com/images_2015/team/thumbs/NicholeR-t.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0523.jpg,http://chantalmcculligh.com/wp-content/uploads/2014/06/AngryGranny.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0524.jpg,http://cheddarbay.com/Shanghai%20Breezes/Zulu/Z2.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0525.jpg,http://chewjiujitsu.files.wordpress.com/2014/01/brokennose1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0526.jpg,http://chicagomag.com/images/2013/0913/C201309-C-4-Questions-for-Jane-Lynch.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0527.jpg,http://christchurchcranbrook.org/site/wp-content/uploads/2013/10/Michael-BattleWEB.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0528.jpg,http://chronicle.northcoastnow.com/files/2013/01/wells.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0529.jpg,http://cineplex.media.baselineresearch.com/images/96131/96131_full.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0530.jpg,http://citysharing.ch/_files/_forum_picts/091013065811_52/06_MuhammadAli.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0531.jpg,http://claritycoverdalefury.com/agency/wp-content/uploads/2012/01/dan_picweb2.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0532.jpg,http://claritycoverdalefury.com/agency/wp-content/uploads/2012/04/Cristen_web.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0533.jpg,http://clas.wayne.edu/Multimedia/Users/AG1805.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0534.jpg,http://cocukpsikolojimerkezi.com/wp-content/uploads/cocuklarinizda-korkuyu-yaratmayin-03.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0535.jpg,http://colgan1969.com/images/updates/duanegardner.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0536.jpg,http://colgan1969.com/images/updates/marynellgilmore4.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0537.jpg,http://colgan1969.com/images/updates/mikenapier2.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0538.jpg,http://coloradoconcern.com/_images/bio/kortz.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0539.jpg,http://commentplaire.com/wp-content/uploads/2014/08/RihannaR8.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0540.jpg,http://comps.canstockphoto.com/can-stock-photo_csp1220061.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0541.jpg,http://comps.canstockphoto.com/can-stock-photo_csp25668487.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0542.jpg,http://comps.canstockphoto.com/can-stock-photo_csp4599721.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0543.jpg,http://comps.fotosearch.com/comp/DEX/DEX277/ph161_212.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0544.jpg,http://conference.ifta.org/2013/wp-content/uploads/2013/05/sp-AlBrooks.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0545.jpg,http://content.answcdn.com/main/content/img/shutterstock/p/o/portrait_of_pretty_woman_holding_head_in_pain.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0546.jpg,http://content.trending.nl/images/173/bonniest_claire__700.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0547.jpg,http://content5.promiflash.de/article-images/w500/katia-saalfrank-bei-markus-lanz.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0548.jpg,http://content6.flixster.com/question/45/15/07/4515072_std.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0549.jpg,http://corporatechrist.co.uk/wp-content/uploads/2013/10/frightened.jpg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0550.jpg,http://cosminu.com/wp-content/uploads/2015/04/barbat-nervos.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0551.jpg,http://counterpulse.org/wp-content/uploads/DSC_0288-398x600.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0552.jpg,http://cowboysandheroes.ie/wp-content/uploads/2014/06/Lee-Mathews.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0553.jpg,http://cpost.org/jdd/public/documents/celebrities/1648.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0554.jpg,http://cpost.org/jdd/public/documents/celebrities/2317.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0555.jpg,http://cpost.org/jdd/public/documents/celebrities/2861.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0556.jpg,http://cpost.org/jdd/public/documents/celebrities/4252.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0557.jpg,http://creativefan.com/important/cf/2013/03/highlights-for-dark-brown-hair/offence.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0558.jpg,http://crresearch.com/wp-content/uploads/2014/05/decisionfatigue.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0559.jpg,http://csifinanza.investireoggi.it/files/2009/08/george_soros_lightbox.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0560.jpg,http://curechildhoodcancerblog.files.wordpress.com/2009/08/amanda-riley-photo.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0561.jpg,http://cutelypoisoned.files.wordpress.com/2012/10/britney1.jpg?w=604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0562.jpg,http://d.christiantoday.com/en/full/33654/pretend-angry-face.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0563.jpg,http://d.gr-assets.com/authors/1304387673p5/64487.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0564.jpg,http://d13pix9kaak6wt.cloudfront.net/avatar/nicoledancz_1332473614_72.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0565.jpg,http://d20tdhwx2i89n1.cloudfront.net/image/upload/t_next_gen_article_large_480/ioonb1w5yens6b2qzn6xbg.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0566.jpg,http://d38we5ntdyxyje.cloudfront.net/97452/art/1472892/719491-6.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0567.jpg,http://dagrapevine.files.wordpress.com/2011/02/garnet11.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0568.jpg,http://dailymagazine.org/wp-content/uploads/2015/05/Jacqueline-Fernandez1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0569.jpg,http://dallasdecoder.files.wordpress.com/2013/08/critique-dallas-episode-131-ewing-inferno-5.jpg?w=300&h=228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0570.jpg,http://dandelion-films.com/funny-angry-baby-faces-13.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0571.jpg,http://danwolkenstein.files.wordpress.com/2012/06/alfalfa-little-rascals.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0572.jpg,http://dcustom.com/wp-content/uploads/2014/12/D-Custom-2015-B2B-B2C-Trend-Virtual-Reality-Content.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0573.jpg,http://ddce.utexas.edu/news/wp-content/uploads/2014/09/Virginia-web-res-320x426.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0574.jpg,http://demain.lapin.org/strips/0006_le_vaccin_contre_la_rage.jpg,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0575.jpg,http://dementiawareness.files.wordpress.com/2010/08/stress.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0576.jpg,http://democraticdojo.com/wp-content/uploads/2015/05/Obama-vows-to-help-pro-trade-Democrats-fight-off-the-left-wing-700x357.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0577.jpg,http://derekwinnert.com/wp-content/uploads/2013/09/365.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0578.jpg,http://descentintoslushland.files.wordpress.com/2012/11/image-64.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0579.jpg,http://detroit.tigers.mlb.com/det/images/fan_forum/wallpapers/brandon_inge_800x600.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0580.jpg,http://diabetessocmed.com/wp-content/uploads/2012/08/IMG_0173.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0581.jpg,http://divorcedwomenonline.com/wp-content/uploads/2014/02/angry-teenage-boy-1024x682.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0582.jpg,http://doodlemeister.files.wordpress.com/2014/01/henrik-ibsen.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0583.jpg,http://dreamshadow59.files.wordpress.com/2012/10/man-whining-face.png,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0584.jpg,http://drhalloncall.com/wp-content/uploads/fearful-YES.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0585.jpg,http://drouin.host56.com/MarieAnneVachonPhilippe/MarieAnneMortuaire.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0586.jpg,http://dudgeoninternational.com/wp-content/uploads/2014/10/DianaDudgeon-198x300.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0587.jpg,http://dulaneygriffin.org/wp-content/uploads/2013/12/jv-use-edit-2.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0588.jpg,http://ec.europa.eu/chafea/food/images/daniella.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0589.jpg,http://ecx.images-amazon.com/images/I/41Qk0JJUjrL._SS500_.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0590.jpg,"http://ecx.images-amazon.com/images/I/41zR5gYcTcL._SY344_BO1,204,203,200_.jpg",-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0591.jpg,http://ecx.images-amazon.com/images/I/51yens7hTLL._SY445_QL70_.jpg,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0592.jpg,http://edinburghflipside.com/wp-content/uploads/2015/11/donald-trump-angry-obama-752x501-620x350.jpg,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0593.jpg,http://edition.channel5belize.com/wp-content/uploads/2011/02/Tony-Quinn1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0594.jpg,http://ei.yale.edu/wp-content/uploads/2015/10/Vanessa-e1445528549278.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0595.jpg,http://elftown.com/stuff/angry_arrogant_face.jpg,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0596.jpg,http://en.asaninst.org/wp-content/uploads/2013/11/Lisa-Collins.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0597.jpg,http://enchantedcollar.com/wp-content/uploads/2012/11/Frustration_Square-200x200.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0598.jpg,http://enfermagemuefscolera.weebly.com/uploads/8/3/8/6/838641/2356731.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0599.jpg,http://erg.berkeley.edu/wp-content/uploads/2013/10/zoe_chafe.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0600.jpg,http://esciencenews.com/files/images/200908041852580.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0601.jpg,http://exploringmindandbody.com/wp-content/uploads/2015/01/outsmarting-overeating.png,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0602.jpg,http://extras.mnginteractive.com/live/media/site135/2014/0728/20140728__CER-L-DIANASURAK-0729~1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0603.jpg,http://extras.mnginteractive.com/live/media/site135/2014/1105/20141105__CER-L-Legislature-ELN-1105~2_GALLERY.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0604.jpg,http://extras.mnginteractive.com/live/media/site333/2014/1223/20141223__USRoadRageCalifornia~1.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0605.jpg,http://extras.mnginteractive.com/live/media/site36/2006/1208/20061208_102046_op10coverart_300.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0606.jpg,http://extras.mnginteractive.com/live/media/site36/2009/0924/20090924__bodemiller~p1_200.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0607.jpg,http://f.i.uol.com.br/folha/poder/images/15327294.jpeg,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0608.jpg,http://f.tqn.com/y/seniorliving/1/S/B/C/GettyImages-108315575.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0609.jpg,http://fabfitbeauty.com/wp-content/uploads/2014/01/Younique-Uplift-Eye-Serum.png,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0610.jpg,http://fabletics-us-cdn.justfab.com/media/images/products/BA1511017-4463/BA1511017-4463-1_168x256.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0611.jpg,http://faceresearch.org/images/examples/int/averted/f_fear.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0612.jpg,http://fancypantsballoons.com/wp-content/uploads/2013-02-26-21-19-044-e1362116375342.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0613.jpg,http://farm1.staticflickr.com/227/520998731_d5b64361ab.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0614.jpg,http://farm3.static.flickr.com/2757/4297626421_c859aae348.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0615.jpg,http://farm4.staticflickr.com/3310/4592362723_5c28806b57_z.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0616.jpg,http://farm4.staticflickr.com/3316/3653840931_31303bf810.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0617.jpg,http://farm5.static.flickr.com/4098/4746646313_42042d0c60_m.jpg,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0618.jpg,http://farm5.staticflickr.com/4079/4992988698_df82c97069_z.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0619.jpg,http://farm8.static.flickr.com/7007/6538355713_ca98a91be1_m.jpg,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0620.jpg,http://farm8.static.flickr.com/7590/16141113123_bf96c6cc03_m.jpg,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
https://s3.us-east-2.amazonaws.com/emotionet/emotion_cat_images/img/0621.jpg,http://farm8.staticflickr.com/7058/6990693723_33d5d6bb6e_z.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
